"Iteration: Iteration","Y-momentum: Y-momentum"
231,0.0025543645313917882
232,0.0025108381968469182
233,0.0024866698616935004
234,0.0024856006504455396
235,0.002489006744537271
236,0.0024960299738318288
237,0.0024790204408715846
238,0.0024131681025751322
239,0.0023918665800970844
240,0.0024012815308392366
241,0.002411889399608826
242,0.0024312969444896426
243,0.0024469929221897315
244,0.0024349859436739157
245,0.0024341158068807512
246,0.0024493164526293385
247,0.0024771112412220425
248,0.0024681265541568122
249,0.0024502367375953682
250,0.0024211288650739567
251,0.0024196563651722579
252,0.0024215529947697973
253,0.0023558894424750149
254,0.0022643665805507649
255,0.0021813811516490796
256,0.002082007072455492
257,0.0020041013146108052
258,0.0019334467890420436
259,0.001877388574336247
260,0.0018233365092666528
261,0.0017641729363843904
262,0.0016950778663692777
263,0.0016223186140919429
264,0.0015371776917907113
265,0.0014258597584219366
266,0.0013435774533150874
267,0.0012753433002047065
268,0.0012165348215379646
269,0.001171166127365708
270,0.0011332497267020154
271,0.0010954559468480669
272,0.0010527850633993633
273,0.0010051633798497247
274,0.0009555669996587318
275,0.0009072813462942008
276,0.00086354882586218041
277,0.00083351795504916419
278,0.00079030835130771153
279,0.00075346234653377844
280,0.00067659629290330503
281,0.00061990159774821579
282,0.00058011298026759163
283,0.00053898810012151103
284,0.00050160247455104318
285,0.00046677820377609566
286,0.00043460730505847316
287,0.00040549344491880372
288,0.00037848383314919925
289,0.0003543587789655393
290,0.00033344662647499633
291,0.00031425942827341082
292,0.00029613673045420939
293,0.00027871988032396517
294,0.00026415213268002054
295,0.00025221801649857959
296,0.00024232780804806658
297,0.00023403356723983263
298,0.00022688178022263019
299,0.00022045271270046033
300,0.00021436493797966536
301,0.00020844528237373317
302,0.00020320394947788271
303,0.00019826813480111049
304,0.00019304745562183145
305,0.00018719583841181624
306,0.00018079837786229619
307,0.00017365012971906217
308,0.00016565925421088262
309,0.00015682427031368643
310,0.00014721203110986471
311,0.00013695750598956738
312,0.00012595976081037147
313,0.00011459577659696142
314,0.00010366261402186231
315,9.3628859684370409e-05
316,8.5218548427907305e-05
317,7.9390509305900036e-05
318,7.7187238070155242e-05
319,7.9297339426894818e-05
320,8.5619326615472184e-05
321,9.5526659263927703e-05
322,0.00010812645866349723
323,0.00012261042990695915
324,0.00013835738193347449
325,0.00015492560271966751
326,0.0001720034205547904
327,0.00018938071771655208
328,0.00020707511353931701
329,0.00022484693317171485
330,0.00024229761081558506
331,0.00025866835736151683
332,0.00027205844281329215
333,0.00028389246246909085
334,0.00029449367260565292
335,0.00030492912570838311
336,0.00031627523081111038
337,0.00032796726196963091
338,0.0003393447678726814
339,0.00034975346498580633
340,0.00035644341185294841
341,0.00036479142201468009
342,0.00037409360975050913
343,0.00038312006708917528
344,0.00039132686290165172
345,0.00039863638107106295
346,0.0004048094636637805
347,0.00041012676487274112
348,0.00041515732706854107
349,0.00041999913749447463
350,0.00042454444481175509
351,0.00042866772528991399
352,0.00043179084764996312
353,0.00043418725407985237
354,0.00043567111535102381
355,0.00043666609132963022
356,0.00043592763800719836
357,0.00043393059150840851
358,0.00043105732832301633
359,0.00042834440949166729
360,0.00042428538196017496
361,0.0004183027745249102
362,0.00041191385430950272
363,0.00040552966827643756
364,0.00039904195738441224
365,0.00039240223284587407
366,0.00038542436593356247
367,0.00037696990723334607
368,0.00036830503492616459
369,0.00035994078910810422
370,0.00035175293624329051
371,0.00034350825425001228
372,0.00033511674061410351
373,0.0003265856419433006
374,0.00031791185108220177
375,0.00030911523649847873
376,0.00030022040380322965
377,0.00029125321218762169
378,0.00028200132334180319
379,0.00027220901302483342
380,0.00026247282444971166
381,0.00025281821058287197
382,0.0002433452015757143
383,0.00022731657577333434
384,0.00022072712837098668
385,0.000205914153913061
386,0.00019508746819035694
387,0.00018633957861718329
388,0.0001785340068979416
389,0.00017148502458008249
390,0.00016491160051170412
391,0.0001586416434510247
392,0.0001525673729437679
393,0.00014659879216570549
394,0.00014070448699750153
395,0.00013489393659205386
396,0.00012916310122782482
397,0.00012351297696597504
398,0.00011792962400468334
399,0.00011232612519866731
400,0.00010669685286842661
401,0.00010126827340956904
402,9.617214398059245e-05
403,9.1458974157155215e-05
404,8.7124175680659068e-05
405,8.3132114395563907e-05
406,7.9437752401184601e-05
407,7.5993642880626991e-05
408,7.2727899072049933e-05
409,6.9613294874313226e-05
410,6.6763438413660773e-05
411,6.4039846257852911e-05
412,6.1208808916620957e-05
413,5.8446921542622339e-05
414,5.5889757801583406e-05
415,5.3076493751092188e-05
416,5.0738138461617905e-05
417,4.8136692534309583e-05
418,4.6133433339554331e-05
419,4.3901148802933983e-05
420,4.235320923094946e-05
421,4.0510780765830891e-05
422,3.9455824826855404e-05
423,3.7976765070654016e-05
424,3.7370744302471838e-05
425,3.6187113700216361e-05
426,3.5929760503364643e-05
427,3.4960798710326993e-05
428,3.4938562421399414e-05
429,3.4104639212401716e-05
430,3.4197810019582955e-05
431,3.342286347109941e-05
432,3.3522542069731402e-05
433,3.2720652876084628e-05
434,3.2775367068474727e-05
435,3.1950276219064708e-05
436,3.148281384944621e-05
437,3.1922805704146572e-05
438,3.2051604074209791e-05
439,3.2508530282819054e-05
440,3.3296976684470497e-05
441,3.4415377088115082e-05
442,3.5852859082924978e-05
443,3.758045502270356e-05
444,3.9036295797091563e-05
445,3.9627568269679751e-05
446,4.0039437549250779e-05
447,4.0247601227466253e-05
448,4.0248678759663321e-05
449,4.0050066194931939e-05
450,3.9665181670309242e-05
451,3.9110812003934154e-05
452,3.8404074305283518e-05
453,3.7561866772599369e-05
454,3.6601122568674574e-05
455,3.5537199954970376e-05
456,3.4384424844331733e-05
457,3.3156887715527503e-05
458,3.1867078894719613e-05
459,2.9806699390313745e-05
460,2.8042061109608486e-05
461,2.6460876121587003e-05
462,2.5001193304763638e-05
463,2.3619757190098052e-05
464,2.2296245925089457e-05
465,2.1023337584227318e-05
466,1.9790929111844612e-05
467,1.8593045306637697e-05
468,1.7426670658886016e-05
469,1.6291884137223124e-05
470,1.5189287355554739e-05
471,1.4120793180424563e-05
472,1.3091268704605513e-05
473,1.2176309677727353e-05
474,1.1173660921298853e-05
475,1.0324398546162448e-05
476,9.4522311382303802e-06
477,8.7515245475426375e-06
478,8.1023173813194455e-06
479,7.5939233983752871e-06
480,7.2580427801296786e-06
481,7.0788859977761821e-06
482,7.0514340448682801e-06
483,7.158176854767298e-06
484,7.3753430402661985e-06
485,7.6737193812768847e-06
486,8.0259617371189509e-06
487,8.4122969933258641e-06
488,8.8152234740183325e-06
489,9.2212539855541734e-06
490,9.6229026900543855e-06
491,1.0012541274345503e-05
492,1.0384143397166788e-05
493,1.0738229860868859e-05
494,1.1074343440456392e-05
495,1.1384951653230404e-05
496,1.1670328592461504e-05
497,1.1927753500543703e-05
498,1.2154065100351421e-05
499,1.2348393200663233e-05
500,1.2508740179989531e-05
501,1.2633837187094613e-05
502,1.2725040535135078e-05
503,1.2782489242782702e-05
504,1.280664244240754e-05
505,1.2800069535838888e-05
506,1.2763819829156937e-05
507,1.2698893435604297e-05
508,1.2608072301526831e-05
509,1.2492381532470287e-05
510,1.235270047385763e-05
511,1.2191639995736483e-05
512,1.2009975874319528e-05
513,1.180839184347398e-05
514,1.1589322549539668e-05
515,1.1353391897641991e-05
516,1.1101109232864227e-05
517,1.0834851606701644e-05
518,1.0555564546768174e-05
519,1.0259230181886421e-05
520,9.9521629394304373e-06
521,9.6367257504064801e-06
522,9.3135613342641072e-06
523,8.9847649749357683e-06
524,8.6499708802259677e-06
525,8.1048121075893324e-06
526,7.6525409096611144e-06
527,7.4271849264564326e-06
528,6.981756256909629e-06
529,6.6199054164630671e-06
530,6.2916215449575236e-06
531,5.985072909938734e-06
532,5.6952817799599064e-06
533,5.41612294959635e-06
534,5.1427907258044537e-06
535,4.8758434773400177e-06
536,4.6128145946061727e-06
537,4.3515098409187884e-06
538,4.0949193879729322e-06
539,3.8420353136794131e-06
540,3.5918483741726761e-06
541,3.3494056811168463e-06
542,3.121876880844024e-06
543,2.8709946749468787e-06
544,2.6473344125737966e-06
545,2.422626965875197e-06
546,2.2208049146653315e-06
547,2.0503686498939861e-06
548,1.9157701215466309e-06
549,1.8218003506334134e-06
550,1.7804015845036849e-06
551,1.7873125755615632e-06
552,1.8335689596601074e-06
553,1.9182992628399416e-06
554,2.0282807663382334e-06
555,2.1522677124059811e-06
556,2.2900038939583832e-06
557,2.432826246670803e-06
558,2.5744161529004519e-06
559,2.7173878814120764e-06
560,2.8567652182300839e-06
561,2.9889333920815399e-06
562,3.1174736104836152e-06
563,3.2390745058770054e-06
564,3.3512013114252067e-06
565,3.4575720188749148e-06
566,3.5556344648028856e-06
567,3.6433599369025048e-06
568,3.7244221821816078e-06
569,3.796690819847098e-06
570,3.85841359886011e-06
571,3.9132185413339405e-06
572,3.9592535432685248e-06
573,3.9949295756776068e-06
574,4.0238617243986427e-06
575,4.0443222672150633e-06
576,4.0547488840860528e-06
577,4.058857350317129e-06
578,4.0550813504345811e-06
579,4.0419646886420783e-06
580,4.0232730285004763e-06
581,3.9974829989754006e-06
582,3.9631040124797543e-06
583,3.9239916910876828e-06
584,3.8786225633836503e-06
585,3.8254273558208893e-06
586,3.7684227634474548e-06
587,3.7060481475404498e-06
588,3.6366348385588287e-06
589,3.5644185487886915e-06
590,3.4877696626294164e-06
591,3.4048804342294013e-06
592,3.3202497273074146e-06
593,3.2321264641292913e-06
594,3.1385027098098525e-06
595,3.0442502902438338e-06
596,2.9474702790498729e-06
597,2.8458890323674227e-06
598,2.7448411345796631e-06
599,2.642197373059391e-06
600,2.4672093659436276e-06
601,2.3857790817452195e-06
602,2.2212766687652111e-06
603,2.0900770892314991e-06
604,2.0294107495538011e-06
605,1.904465189550006e-06
606,1.7972077986054641e-06
607,1.7021133841073826e-06
608,1.6469646722674513e-06
609,1.5371676700143438e-06
610,1.4468670165833366e-06
611,1.3869157124625192e-06
612,1.2843239650567033e-06
613,1.19990419359809e-06
614,1.1369436073323952e-06
615,1.0428124204184914e-06
616,9.6620349023417445e-07
617,9.0406076809117785e-07
618,8.2013093330698948e-07
619,7.5988927654130581e-07
620,6.9156050438314133e-07
621,6.271510795160851e-07
622,5.7035759184083984e-07
623,5.2844574609033122e-07
624,4.7425976189698644e-07
625,4.4544668060776163e-07
626,4.3006948316288318e-07
627,4.1043068478929658e-07
628,4.182527939324577e-07
629,4.3532070653716244e-07
630,4.4281213964709835e-07
631,4.7162412337512772e-07
632,5.0320304766982216e-07
633,5.2194981111221841e-07
634,5.5501085086015545e-07
635,5.872813393454006e-07
636,6.0611651490012665e-07
637,6.3538086143719374e-07
638,6.6257601955378056e-07
639,6.767268389792196e-07
640,6.9932126085977111e-07
641,7.1945949758281954e-07
642,7.270806491473526e-07
643,7.4218059246728793e-07
644,7.5480383161588929e-07
645,7.5534777601465598e-07
646,7.6301659077336022e-07
647,7.6837314115205311e-07
648,7.6195484758511784e-07
649,7.62735802880276e-07
650,7.6147795878495794e-07
651,7.4859185937000445e-07
652,7.4331311959073114e-07
653,7.3634186593129862e-07
654,7.1771160170204618e-07
655,7.0738579272347278e-07
656,6.9575916950684014e-07
657,6.7220556049033959e-07
658,6.579237370211771e-07
659,6.4275541819305614e-07
660,6.1510456053060629e-07
661,5.9799392009940175e-07
662,5.8042948328692669e-07
663,5.4946120052392435e-07
664,5.3066345090310519e-07
665,5.1187798950928492e-07
666,4.7826314696094276e-07
667,4.4888245292469479e-07
668,4.3399316774524324e-07
669,3.9043432640637486e-07
670,3.7020294614985539e-07
671,3.598182421187001e-07
672,3.2089466139655047e-07
673,3.063959575694667e-07
674,2.9814518073927764e-07
675,2.6258484091806322e-07
676,2.529866072033794e-07
677,2.4445477921478571e-07
678,2.0513175501322557e-07
679,1.9837063493600348e-07
680,1.9445448325980973e-07
681,1.5198786280043221e-07
682,1.5308840679691898e-07
683,1.5799200503605512e-07
684,1.1496993904252808e-07
685,1.2824422507550985e-07
686,1.4381812492832455e-07
687,1.0700160648362718e-07
688,1.3051149225040161e-07
689,1.5275257297589241e-07
690,1.2622761770216485e-07
691,1.521005992967685e-07
692,1.7539244714777614e-07
693,1.5648104555134255e-07
694,1.8059120990687013e-07
695,2.0233257607011229e-07
696,1.8755241951708534e-07
697,2.0895868571490513e-07
698,2.2840281402758267e-07
699,2.1544668088898092e-07
700,2.3407843544146915e-07
701,2.5108736079960044e-07
702,2.3854219263871094e-07
703,2.5447299274200783e-07
704,2.6933862630416614e-07
705,2.5612930839675683e-07
706,2.6972595625297546e-07
707,2.8243675988872013e-07
708,2.6826609724217586e-07
709,2.7974783741461049e-07
710,2.9027969139959464e-07
711,2.7497208210503289e-07
712,2.8449760861843458e-07
713,2.9331578031293248e-07
714,2.7654114958191687e-07
715,2.8445151783452924e-07
716,2.9183109171096624e-07
717,2.7342607165433022e-07
718,2.8001433316668166e-07
719,2.8622511663314739e-07
720,2.6608585653624467e-07
721,2.7164327367162992e-07
722,2.7697529248296808e-07
723,2.5499945062127168e-07
724,2.5981429336862212e-07
725,2.6456077206468661e-07
726,2.4063710680327565e-07
727,2.4503485378346709e-07
728,2.4953238620290585e-07
729,2.2351812405137096e-07
730,2.2785478154790249e-07
731,2.3246579332432831e-07
732,2.0415317297507262e-07
733,2.0883696339452609e-07
734,2.1399077666690955e-07
735,1.8312258545211598e-07
736,1.8458131036198124e-07
737,1.9247226039737383e-07
738,1.5757136845189384e-07
739,1.6265183369202499e-07
740,1.7294682976581091e-07
741,1.3527166358657385e-07
742,1.438217975303897e-07
743,1.562149509418139e-07
744,1.150285782489674e-07
745,1.2718818762523144e-07
746,1.4174528251913606e-07
747,9.6316913190000346e-08
748,1.1252267930832969e-07
749,1.2959492178871446e-07
750,7.9376209370097242e-08
751,1.0046311395137279e-07
752,1.1986698415041232e-07
753,6.4894126890285565e-08
754,9.1258563591915107e-08
755,1.1340981331787282e-07
756,5.4378135953203153e-08
757,8.5461939208086169e-08
758,1.0976543528950269e-07
759,4.9167634427986713e-08
760,8.3572147716164828e-08
761,1.0912330249071172e-07
762,4.9898572871366541e-08
763,8.4977302643202467e-08
764,1.1069128176649882e-07
765,5.4447069210748034e-08
766,8.8225910867302978e-08
767,1.1337552605599622e-07
768,6.0121443280940955e-08
769,9.1939858267035517e-08
770,1.1621472121679048e-07
771,6.5205232309875412e-08
772,9.5168366876943361e-08
773,1.1875631732886869e-07
774,6.905139300764083e-08
775,9.7523824847318547e-08
776,1.2012015828383096e-07
777,7.1217988612269076e-08
778,9.8782164304471409e-08
779,1.207446486088033e-07
780,7.1715979514169521e-08
781,9.8630346256354695e-08
782,1.2052349126931959e-07
783,7.0708771523142839e-08
784,9.7612666806117055e-08
785,1.1960260605223556e-07
786,6.8539197383193856e-08
787,9.5832996586362443e-08
788,1.1819492187327629e-07
789,6.5671050973798683e-08
790,9.3885921972474241e-08
791,1.1650926786571037e-07
792,6.2521903707712255e-08
793,9.16946755093279e-08
794,1.1474457391778276e-07
795,5.9265408711987433e-08
796,8.9486947727075723e-08
797,1.1282225107951843e-07
798,5.5837325020847671e-08
799,8.7257167470354228e-08
800,1.1137107318992188e-07
801,5.2644114097502057e-08
802,8.5254166638692009e-08
803,1.0987029036852421e-07
804,4.9636568658280944e-08
805,8.3711409154817415e-08
806,1.0813221665866712e-07
807,4.7107442298363082e-08
808,8.2031726111885338e-08
809,1.0693262313343199e-07
810,4.4358809903080842e-08
811,8.0498294276017218e-08
812,1.059447612432047e-07
813,4.1745019875904459e-08
814,7.9160633324707455e-08
815,1.0508490709269627e-07
816,3.9355622283423673e-08
817,7.8133215075409677e-08
818,1.0453031848488184e-07
819,3.7703494242797464e-08
820,7.7464584367362278e-08
821,1.0413932402390342e-07
822,3.6639784188829121e-08
823,7.7053153656262342e-08
824,1.0378579110077843e-07
825,3.6262550439613535e-08
826,7.6939054075015682e-08
827,1.0359726730661723e-07
828,3.5934431931079068e-08
829,7.6789967727165081e-08
830,1.0362606932947083e-07
831,3.5857993206659433e-08
832,7.675796003540679e-08
833,1.0367326935948311e-07
834,3.5894989103912835e-08
835,7.6774616153790856e-08
836,1.0371754563621357e-07
837,3.5964054382597008e-08
838,7.6802710883671658e-08
839,1.0374247384540607e-07
840,3.6007180286050184e-08
841,7.6815416546281039e-08
842,1.0374765511347183e-07
843,3.6002556928485712e-08
844,7.6805616001975125e-08
845,1.0373536026144916e-07
846,3.5952727539055129e-08
847,7.6776723475551416e-08
848,1.0371040165612986e-07
849,3.5871967286647442e-08
850,7.6735243991990791e-08
851,1.0367961748991069e-07
852,3.5774871414107529e-08
853,7.6688734475900201e-08
854,1.036458313430222e-07
855,3.5675936964600076e-08
856,7.6643318678774176e-08
857,1.0361455191568442e-07
858,3.558473370746373e-08
859,7.6602412501248991e-08
860,1.0358720652801793e-07
861,3.5507089160598181e-08
862,7.6568329818325509e-08
863,1.0356556271014814e-07
864,3.5443506315728948e-08
865,7.6541390569337254e-08
866,1.0354787907689795e-07
867,3.5397753041196686e-08
868,7.6522573851581226e-08
869,1.0353600487439675e-07
870,3.536802308675144e-08
871,7.6511000308544181e-08
872,1.0352978688963994e-07
873,3.53536209718903e-08
874,7.6506380846143641e-08
875,1.0352881840995339e-07
876,3.5353408305224759e-08
877,7.6508017251085667e-08
878,1.0353213979933736e-07
879,3.5366696018091536e-08
880,7.6516012623617471e-08
881,1.0354000074860992e-07
882,3.5392749686014804e-08
883,7.6529865117868788e-08
884,1.0355160689237778e-07
885,3.543131200867125e-08
886,7.6549342889461942e-08
887,1.0356641463290344e-07
888,3.5479605258652774e-08
889,7.6572826972816093e-08
890,1.0358455508010838e-07
891,3.5535239701114344e-08
892,7.6599288434304294e-08
893,1.0360451586412701e-07
894,3.5595637187138546e-08
895,7.6627829319801913e-08
896,1.0362599405409406e-07
897,3.5658312410387722e-08
898,7.6656988672119974e-08
899,1.0364737345653253e-07
900,3.5719567218982961e-08
901,7.6685047747162323e-08
902,1.0366680135427708e-07
903,3.5775688657677099e-08
904,7.6710158113355409e-08
905,1.0368217873700174e-07
906,3.582174863695541e-08
907,7.6729315045408976e-08
908,1.0369397669878766e-07
909,3.5852451378943592e-08
910,7.6741261555231625e-08
911,1.0370142747487968e-07
912,3.5867344916889544e-08
913,7.6746310558301998e-08
914,1.0370351414366932e-07
915,3.587052843089767e-08
916,7.6745743199188637e-08
917,1.0370131666728827e-07
918,3.5858625775538853e-08
919,7.6737794760652318e-08
920,1.0369483397969061e-07
921,3.5833837489185621e-08
922,7.6724664114152783e-08
923,1.036835875290835e-07
924,3.5798764111091269e-08
925,7.6707182220302217e-08
926,1.0366820145471812e-07
927,3.5755172608621608e-08
928,7.6685723469858682e-08
929,1.0365220870368716e-07
930,3.5707140240368821e-08
931,7.6663180036916231e-08
932,1.0363509124908359e-07
933,3.5657181225984275e-08
934,7.6639563872246649e-08
935,1.036182046562634e-07
936,3.560644353890895e-08
937,7.66165749290468e-08
938,1.0360102865895235e-07
939,3.5558792576460681e-08
940,7.6595004852054549e-08
941,1.0358535267203965e-07
942,3.5515262191764793e-08
943,7.6575158927576767e-08
944,1.0357182726853811e-07
945,3.5474776965482994e-08
946,7.6557362926620009e-08
947,1.0355949894714273e-07
948,3.5440151413377354e-08
949,7.6542387623272676e-08
950,1.0354861800524163e-07
951,3.5411046603371439e-08
952,7.6529751999426385e-08
953,1.0353964258517251e-07
954,3.5388019902333255e-08
955,7.6520116112253938e-08
956,1.0353332028601103e-07
957,3.5371177841398821e-08
958,7.651349036242713e-08
959,1.0352866011082339e-07
960,3.5359354239769093e-08
961,7.6508383074697386e-08
962,1.0352571547366904e-07
963,3.5351209803838827e-08
964,7.6505550464688607e-08
965,1.0352326300083745e-07
966,3.5347049012268814e-08
967,7.6503622735840709e-08
968,1.0352282902007274e-07
969,3.5343636782987263e-08
970,7.6502599216729547e-08
971,1.0352202272227381e-07
972,3.5343477876314133e-08
973,7.6502581629624189e-08
974,1.0352217607343237e-07
975,3.5343747944352193e-08
976,7.6503105319281013e-08
977,1.0352236082387156e-07
978,3.5344567514377924e-08
979,7.6503211776560075e-08
980,1.0352286861663953e-07
981,3.5345972155201108e-08
982,7.6504072490806575e-08
983,1.0352338875892585e-07
984,3.534674754513195e-08
985,7.6504153880095324e-08
986,1.0352398042427985e-07
987,3.5346943897664855e-08
988,7.6504175419963721e-08
989,1.0352389472226462e-07
990,3.534723711665509e-08
991,7.650468206798528e-08
992,1.0352337862205292e-07
993,3.5347476812754435e-08
994,7.6504306481808956e-08
995,1.03523698288947e-07
996,3.5346119505158749e-08
997,7.650368836877255e-08
998,1.0352314261730556e-07
999,3.5345144228258766e-08
1000,7.65031756547288e-08
1001,1.035229385401862e-07
1002,3.5343583286419246e-08
1003,7.6502494028648558e-08
1004,1.0352242401414284e-07
1005,3.5342544079038167e-08
1006,7.6501944993719295e-08
1007,1.0352213913762445e-07
1008,3.5341436748820819e-08
1009,7.6501552334877687e-08
1010,1.0352167439247554e-07
1011,3.5340426017081023e-08
1012,7.6500807441225318e-08
1013,1.0352179193110416e-07
1014,3.5338692524170223e-08
1015,7.6500211814102571e-08
1016,1.0352127155183074e-07
1017,3.5338658362707568e-08
1018,7.6500045966699004e-08
1019,1.0352139778095398e-07
1020,3.5337345847204374e-08
1021,7.6499688156485257e-08
1022,1.0352074077938323e-07
1023,3.5337957785376074e-08
1024,7.6499862557554268e-08
1025,1.0352093567460737e-07
1026,3.5337173177025313e-08
1027,7.649972647657585e-08
1028,1.035203956612597e-07
1029,3.5338204246158085e-08
1030,7.6500054654431989e-08
1031,1.0352074311488122e-07
1032,3.5337977088225447e-08
1033,7.6499768994996033e-08
1034,1.0352120696837037e-07
1035,3.5337781036095503e-08
1036,7.6499926142434837e-08
1037,1.0352102574137049e-07
1038,3.5338660177815205e-08
1039,7.6500147427167709e-08
1040,1.0352160926680225e-07
1041,3.5338224040803377e-08
1042,7.6500189223009442e-08
1043,1.0352127475079912e-07
1044,3.5339582692889379e-08
1045,7.6500591462258784e-08
1046,1.0352183110053911e-07
1047,3.5339419984706792e-08
1048,7.6500748968913448e-08
1049,1.0352135329566185e-07
1050,3.5340006665557574e-08
1051,7.6500888612565964e-08
1052,1.0352128228239292e-07
1053,3.534032206267048e-08
1054,7.6500847295537874e-08
1055,1.0352172613659819e-07
1056,3.5339754399298285e-08
1057,7.6500704667044391e-08
1058,1.0352163078588077e-07
1059,3.5339498197018894e-08
1060,7.6500547335235804e-08
1061,1.0352134191708481e-07
1062,3.5339448366208514e-08
1063,7.6500839164797039e-08
