"Iteration: Iteration","X-momentum: X-momentum"
113,0.016421405145499751
114,0.01565369155438593
115,0.015514329445939097
116,0.016867905210735123
117,0.017077826155289196
118,0.015422451856894203
119,0.014372985679134602
120,0.014893582016235802
121,0.016193519916496379
122,0.014701337538265271
123,0.014985717188500853
124,0.014892872355821599
125,0.013882965090081448
126,0.012797322136345261
127,0.012198102145108414
128,0.01222399955380356
129,0.011180057825378939
130,0.010056049841197179
131,0.0092699720040997254
132,0.0086551501497915337
133,0.0081466271489368317
134,0.0076106983992996497
135,0.0071638435517450754
136,0.0067742978621243679
137,0.0064095520727266726
138,0.0061431507610701826
139,0.0059225386984933653
140,0.0057737631548690285
141,0.0055620426954723452
142,0.0053193384033745897
143,0.0051266945459762132
144,0.0049953520080465667
145,0.0047471997816092067
146,0.0044815629175665736
147,0.0043214703148021678
148,0.0042509819446375444
149,0.0042466546728133787
150,0.0043111010736778272
151,0.0043737702845579006
152,0.0044722307033886856
153,0.0046906922630613329
154,0.0049735335644043518
155,0.0052739046852470156
156,0.0055572669117632933
157,0.0057367785012590721
158,0.005999505656809098
159,0.0063042244924865288
160,0.0064240552411222078
161,0.0067047950727439467
162,0.0068280378716901891
163,0.007504235279914102
164,0.0079174618019710145
165,0.0078728428421095779
166,0.0076892305971989865
167,0.0078892279535772124
168,0.0081138179995691468
169,0.0081665544886907783
170,0.0077939236805441492
171,0.0078104844484005696
172,0.0081908097490648625
173,0.0081150287803836221
174,0.0081790647952994285
175,0.0080340341945292926
176,0.007971940988380664
177,0.0078005810535835786
178,0.0075151982504512386
179,0.0072499969659979681
180,0.007053931098853365
181,0.006882640093110964
182,0.0063788333398659119
183,0.0058647053329585995
184,0.0057310453611897948
185,0.0056050207510375365
186,0.0055909384648024779
187,0.0052797936076516986
188,0.0049155104171747076
189,0.0046042030744239942
190,0.0043335456383068998
191,0.0041451736564433192
192,0.003997973137701478
193,0.003845353794390815
194,0.00370992563367423
195,0.0035936587101124259
196,0.0035012135827683271
197,0.0034123516573850558
198,0.003323599337201417
199,0.0032306908578000233
200,0.0031332545530735707
201,0.0030334528481502504
202,0.0029462983217582368
203,0.0028881115521931515
204,0.0028529288490407264
205,0.0028461705022079535
206,0.0028499581199491002
207,0.0028457200227663621
208,0.0028793245236676912
209,0.0029462821739661758
210,0.0029956282496078198
211,0.0030190864680722631
212,0.0028971054769664998
213,0.0028629943690538571
214,0.0029270604174094156
215,0.0029260313488410636
216,0.002926636618803389
217,0.0029650175092236627
218,0.0031162692419884732
219,0.0031637712455521612
220,0.0032034633337290831
221,0.0032248539265359445
222,0.0032571766312041537
223,0.0033532312870308552
224,0.0035002358163050474
225,0.0036057758593071613
226,0.0036366809686001768
227,0.0036666975136746762
228,0.0036924368411510203
229,0.003717747726360617
230,0.0037266823532946594
231,0.0036678295718535156
232,0.0036530670642123315
233,0.003697699263244183
234,0.0037975108823527816
235,0.0037358172019298745
236,0.0035730072681732258
237,0.0035239649512974047
238,0.0035013665884822457
239,0.0034300753397470264
240,0.0034654857459565525
241,0.0036158156780552834
242,0.0037776214987762014
243,0.0038297623808478745
244,0.0034471054598243611
245,0.0032435835877751974
246,0.0032204243959655476
247,0.0032243933522127623
248,0.0031056273169687825
249,0.0030443946764244071
250,0.0028696687673134924
251,0.0026896666168683566
252,0.002611406217445615
253,0.0026029471885944248
254,0.0026267092836556451
255,0.002684364697335022
256,0.0027245163972582603
257,0.0027009864540095893
258,0.0027285521127226788
259,0.0027707890317783296
260,0.0028244712944157199
261,0.0028742477678767664
262,0.0028689687939448842
263,0.0028770061425468997
264,0.0029084573091803061
265,0.0029299756854924731
266,0.0029677317847372933
267,0.0029089516885983727
268,0.0027329857497051888
269,0.0026238794024797049
270,0.0025543961155546713
271,0.0025115104329463821
272,0.0024451629143957382
273,0.0021870924105756731
274,0.0019859447875888265
275,0.0018248185832169671
276,0.0016946808202901557
277,0.001603440169110382
278,0.0015213616786711323
279,0.0014641791683228627
280,0.0014021717736601976
281,0.0013532828998013397
282,0.0013079107601248188
283,0.0011272493514887418
284,0.00098320082857795911
285,0.0008635180927900124
286,0.00075723980023770156
287,0.00067247367725673066
288,0.00060340810194752707
289,0.00054625328398322519
290,0.00049905978229038031
291,0.00046019715459235939
292,0.00042814690419263013
293,0.00040165379362851167
294,0.00037987730367126108
295,0.000359545395908995
296,0.00034416752064476204
297,0.00033228176880333493
298,0.00032280193821058805
299,0.00031488332333416116
300,0.00030790664459861297
301,0.00029984651639524529
302,0.0002926405540722264
303,0.00028581153696559402
304,0.00027901534929243419
305,0.00027219019837960008
306,0.00026476925463737568
307,0.00025668377610417995
308,0.00024797786540931325
309,0.00023872853137005222
310,0.00022904560512750224
311,0.00021909198431331755
312,0.00020907753621655499
313,0.000199222406649115
314,0.00018979691474266264
315,0.00018120686582436251
316,0.00017383837113981468
317,0.00016810723970405957
318,0.00016444626443374097
319,0.00016323112828201626
320,0.00016466301571788403
321,0.00016882382511584131
322,0.00017564115720948705
323,0.00018488139689646968
324,0.00019616794732740128
325,0.00020913297594197524
326,0.00022341643234128215
327,0.00023880280840588925
328,0.00025512162062626286
329,0.00027207347325094289
330,0.00028999873521404402
331,0.0003090584191194436
332,0.00032786031296150499
333,0.000345729633786293
334,0.00035455749601172429
335,0.00036043295924088165
336,0.00037366239145311675
337,0.00039044401656440929
338,0.00040887273777638763
339,0.00042860297466678959
340,0.00045334377386146995
341,0.00048366834286626135
342,0.00051493435466895229
343,0.00054445547001041622
344,0.00057163252647587535
345,0.00059641733732573854
346,0.00061906066897825197
347,0.00063892057122903159
348,0.0006576911278178897
349,0.00067533531033209552
350,0.00069180022340533764
351,0.00070698027037214466
352,0.00072068909918486166
353,0.00073441708551957331
354,0.00074734882735835392
355,0.00075937169184823365
356,0.00074408390586832998
357,0.00072347084759061178
358,0.00071541437738807602
359,0.0007124549108233427
360,0.00071095052651436478
361,0.00070246830232828419
362,0.00069239085376781651
363,0.00068713731124127287
364,0.000683183473453818
365,0.00067898136683642251
366,0.00067376176291945812
367,0.00066739197000992973
368,0.00066003085637297506
369,0.00065186592259675166
370,0.00064299990911738511
371,0.00063353338578966251
372,0.00062338679564703911
373,0.00061208921966122965
374,0.00060054241973384167
375,0.00058879833302646553
376,0.00057690236657521573
377,0.00056489188392973885
378,0.00054536451215542246
379,0.00052647955980038308
380,0.0005151559346659308
381,0.00050610441685999753
382,0.00049730793715861612
383,0.00048094875103150769
384,0.00047303076970395611
385,0.00045663720731988389
386,0.00044253214284265067
387,0.00042973396143265946
388,0.0004176500024641807
389,0.00040616063237274312
390,0.00039512785259596502
391,0.00038444772709751739
392,0.00037404184700904079
393,0.00036390366904689081
394,0.00035406047652137944
395,0.00034421023584404011
396,0.00033440628895807013
397,0.00032468490907668822
398,0.00031489378617851314
399,0.00030521077176948327
400,0.00029719498707540782
401,0.00029018900506535791
402,0.00028376482526480472
403,0.00027764674667184365
404,0.00027165374942815447
405,0.00026566263292964246
406,0.00025959372713035161
407,0.00025339787446368407
408,0.00024704123304238745
409,0.00024052094308476591
410,0.00023093587965752153
411,0.00021781361340488054
412,0.00020658079318975104
413,0.00019619501976676036
414,0.00018634733619045827
415,0.00017697929590039383
416,0.00016807595880492904
417,0.00015974262411284381
418,0.00015184946407361077
419,0.0001444391350478822
420,0.00013747205943864528
421,0.00013092479538644321
422,0.00012483855818568788
423,0.00011906607872819012
424,0.0001137887133998621
425,0.00010870644310751981
426,0.00010417397432826723
427,9.9726483787944764e-05
428,9.5865494637955396e-05
429,9.1971830895117227e-05
430,8.8660832382716026e-05
431,8.526587701074917e-05
432,8.2518297925658128e-05
433,7.9570276497404547e-05
434,7.7270527364995786e-05
435,7.4694973287181223e-05
436,7.2475685422223021e-05
437,7.0894127788188549e-05
438,6.9343401828458057e-05
439,6.8195832913162588e-05
440,6.7454049306885609e-05
441,6.712695917247309e-05
442,6.721937204528833e-05
443,6.7726891340508192e-05
444,6.8248533712300945e-05
445,6.8674889510621017e-05
446,6.8906906285998742e-05
447,6.8948574890371871e-05
448,6.8812924555721117e-05
449,6.8514610282290403e-05
450,6.8066640939091252e-05
451,6.7479674020403193e-05
452,6.6761476335660836e-05
453,6.5917901323375337e-05
454,6.4954006304202862e-05
455,6.3873750431038033e-05
456,6.2680908849300549e-05
457,6.1379899889601173e-05
458,5.9975136620734061e-05
459,5.7835118825851588e-05
460,5.5826192156609747e-05
461,5.3889450665718975e-05
462,5.1989736441164927e-05
463,5.022201826349088e-05
464,4.8552131916976642e-05
465,4.681656589651094e-05
466,4.5034192466642148e-05
467,4.3217511296948299e-05
468,4.1374511122518523e-05
469,3.9511555952461247e-05
470,3.763413184341444e-05
471,3.5748048427894796e-05
472,3.3860242788053948e-05
473,3.2044276947036335e-05
474,3.0139278954068301e-05
475,2.8290101593469133e-05
476,2.6441483280219354e-05
477,2.4639859191695176e-05
478,2.2888957227868197e-05
479,2.1197184304801347e-05
480,1.9577587416124019e-05
481,1.8059261941793713e-05
482,1.6670008495117676e-05
483,1.5439006838701012e-05
484,1.4396852367703031e-05
485,1.357040528110435e-05
486,1.2980522415658572e-05
487,1.263941458820256e-05
488,1.2543477490262766e-05
489,1.2674269744027742e-05
490,1.3003131979545706e-05
491,1.3492682352992542e-05
492,1.4104407955088445e-05
493,1.4560164226833661e-05
494,1.4840417082708523e-05
495,1.5275751001243237e-05
496,1.5765865327428516e-05
497,1.6266940782064271e-05
498,1.6757194445715052e-05
499,1.7225605516050829e-05
500,1.7664542681727828e-05
501,1.8069185464393205e-05
502,1.8437309004997388e-05
503,1.8766373388355204e-05
504,1.9054651065627786e-05
505,1.9301974865093873e-05
506,1.9507270833790563e-05
507,1.9669978770879735e-05
508,1.9790777075652962e-05
509,1.9869453552284325e-05
510,1.9906268166993557e-05
511,1.990259908709259e-05
512,1.9858917843637958e-05
513,1.9776120243472577e-05
514,1.9656114783391064e-05
515,1.9499840665858246e-05
516,1.9308595716061619e-05
517,1.9084649897475661e-05
518,1.8815909734960404e-05
519,1.8523251278752667e-05
520,1.8208216903077309e-05
521,1.7870288365997046e-05
522,1.7509906740374751e-05
523,1.7128822676613423e-05
524,1.672781705440627e-05
525,1.6128251725133382e-05
526,1.557600019088179e-05
527,1.5206982615696021e-05
528,1.4645692897940399e-05
529,1.4127487514089655e-05
530,1.3625299564357697e-05
531,1.3133946568529369e-05
532,1.2651669770292477e-05
533,1.2176285292789681e-05
534,1.1706760085280583e-05
535,1.124407534697436e-05
536,1.0787853673820493e-05
537,1.0338179052592328e-05
538,9.8968378736012751e-06
539,9.4638217898661785e-06
540,9.0394986970414066e-06
541,8.6263055653198545e-06
542,8.2420524452414074e-06
543,7.8426538320296713e-06
544,7.4726416663947881e-06
545,7.1091433285135627e-06
546,6.762917731577436e-06
547,6.4365528862962022e-06
548,6.131231908609635e-06
549,5.8496116010991045e-06
550,5.5968026304222899e-06
551,5.3738241224429848e-06
552,5.1819454035842917e-06
553,5.0249694392399305e-06
554,4.9018818477631499e-06
555,4.8118527468269709e-06
556,4.756613984845052e-06
557,4.7326019832853505e-06
558,4.7366284510989915e-06
559,4.7683878612678927e-06
560,4.8225485797093826e-06
561,4.8947326996075226e-06
562,4.9839408425837586e-06
563,5.0847798278747968e-06
564,5.1932146348152752e-06
565,5.3087247734105531e-06
566,5.4268112465619655e-06
567,5.5443817025341294e-06
568,5.6617226020530327e-06
569,5.7753808049607234e-06
570,5.883153938427862e-06
571,5.9860031271304752e-06
572,6.0813056716098896e-06
573,6.1675122395287398e-06
574,6.2460965571413108e-06
575,6.3149317808747478e-06
576,6.3728892988233181e-06
577,6.4217897824853165e-06
578,6.4599951539658451e-06
579,6.4866998051146604e-06
580,6.5039557997997111e-06
581,6.5103815512123267e-06
582,6.5053598859879602e-06
583,6.491121974983777e-06
584,6.4664474101177548e-06
585,6.4307941181586192e-06
586,6.3865858866609794e-06
587,6.3326896733115528e-06
588,6.2686503813280297e-06
589,6.1969966900592921e-06
590,6.116639510262313e-06
591,6.0271460783261025e-06
592,5.931186648019175e-06
593,5.827676556968496e-06
594,5.7161680640699088e-06
595,5.5995062175210857e-06
596,5.47656775514987e-06
597,5.3468576002244357e-06
598,5.2134173576849711e-06
599,5.0750356918131013e-06
600,4.8707548408587759e-06
601,4.7398489520188774e-06
602,4.5378328843137328e-06
603,4.3552047908931234e-06
604,4.2300059364028519e-06
605,4.0499759727038139e-06
606,3.8806873482776712e-06
607,3.7186252333370804e-06
608,3.592212406657337e-06
609,3.4246823920123507e-06
610,3.2682706909957451e-06
611,3.1386053326436334e-06
612,2.9798460635372943e-06
613,2.8315345616936398e-06
614,2.7020542343795183e-06
615,2.554215677497601e-06
616,2.4163337028057754e-06
617,2.2909586082325575e-06
618,2.1558704555076468e-06
619,2.0355406283923696e-06
620,1.9121542351940351e-06
621,1.795197762867058e-06
622,1.6835526332444568e-06
623,1.5800030952506745e-06
624,1.4771399072488786e-06
625,1.386211725750648e-06
626,1.3022158612598037e-06
627,1.2218757734210984e-06
628,1.1563245627767406e-06
629,1.0992736947029781e-06
630,1.0463418462023407e-06
631,1.0105744588452224e-06
632,9.8361009556063955e-07
633,9.5994028525051786e-07
634,9.529815663810605e-07
635,9.5257896121973899e-07
636,9.5262808025726931e-07
637,9.6621818735076076e-07
638,9.826696473331165e-07
639,9.9617475410515659e-07
640,1.0193738401486709e-06
641,1.0421947379120419e-06
642,1.0595262037146678e-06
643,1.0835719477903204e-06
644,1.1051608138729408e-06
645,1.1197969577230281e-06
646,1.1392909010951573e-06
647,1.1552265468222099e-06
648,1.1635092833345747e-06
649,1.1756759224564385e-06
650,1.1838155386751958e-06
651,1.1840508576414834e-06
652,1.1878163931524256e-06
653,1.1874758737078285e-06
654,1.1792241541613585e-06
655,1.1745868635213916e-06
656,1.1659947824492896e-06
657,1.1495847684266801e-06
658,1.1371908004491926e-06
659,1.1211255310823394e-06
660,1.0973534772897204e-06
661,1.0782550485860664e-06
662,1.0558377668136072e-06
663,1.0257781973240576e-06
664,1.0012675497837767e-06
665,9.7382172492227142e-07
666,9.3868032376320082e-07
667,9.0121887105260498e-07
668,8.7262176642972543e-07
669,8.2680323590769718e-07
670,7.9267657544909559e-07
671,7.6417328766289307e-07
672,7.2074045172438853e-07
673,6.8898395836488827e-07
674,6.5998517136466857e-07
675,6.2013864869249984e-07
676,5.9201138768403598e-07
677,5.6169754035223445e-07
678,5.204447880164196e-07
679,4.933642171549107e-07
680,4.6468429123579719e-07
681,4.2343177601157546e-07
682,4.0014374915758823e-07
683,3.7553648497757983e-07
684,3.3580505522767377e-07
685,3.191896140913602e-07
686,3.0146866331352425e-07
687,2.6545304505113e-07
688,2.5919981369617193e-07
689,2.516658778592992e-07
690,2.2286181433270908e-07
691,2.2961188156058615e-07
692,2.3381118656027107e-07
693,2.1524125690346198e-07
694,2.3291609475822188e-07
695,2.4606620476750468e-07
696,2.3682339830309993e-07
697,2.5968781376879662e-07
698,2.7690440292477149e-07
699,2.732664809189614e-07
700,2.967610573349219e-07
701,3.1447200597488691e-07
702,3.1311038019119548e-07
703,3.349764007664454e-07
704,3.5128752091259215e-07
705,3.5009716259212963e-07
706,3.6937153227738993e-07
707,3.8355474878807398e-07
708,3.8119552212779542e-07
709,3.975862390530183e-07
710,4.091516297994575e-07
711,4.0502997626382079e-07
712,4.1850081090602267e-07
713,4.2739974946462739e-07
714,4.2118367394021652e-07
715,4.3185952404824946e-07
716,4.3816104957343743e-07
717,4.2968603787213864e-07
718,4.3776648239729697e-07
719,4.416306884748639e-07
720,4.3084102069392942e-07
721,4.3658797173115304e-07
722,4.3823550268634685e-07
723,4.2513985062615237e-07
724,4.2884154253385469e-07
725,4.2852407362565446e-07
726,4.1317514098902028e-07
727,4.1515829921809933e-07
728,4.1316814279378716e-07
729,3.9564347080119052e-07
730,3.9626235237751796e-07
731,3.9291343718679847e-07
732,3.7328915648136193e-07
733,3.7292804214180484e-07
734,3.6857280885508139e-07
735,3.4693261239638389e-07
736,3.4219396010122222e-07
737,3.3828741315505105e-07
738,3.1407341239759911e-07
739,3.1083207027023112e-07
740,3.0717020648957114e-07
741,2.8153839699404253e-07
742,2.7990408375312844e-07
743,2.7656535971995592e-07
744,2.4923949109249217e-07
745,2.4951482158573999e-07
746,2.4682476461502904e-07
747,2.175430531814306e-07
748,2.2018599129027534e-07
749,2.1856289696731429e-07
750,1.8715616004968254e-07
751,1.9277786909310423e-07
752,1.924759319532238e-07
753,1.5880229462022749e-07
754,1.6820400243095093e-07
755,1.7006632102696901e-07
756,1.3350194289514018e-07
757,1.4704693080801251e-07
758,1.5166876595142216e-07
759,1.1230859286666131e-07
760,1.3083385366391418e-07
761,1.3844762825735598e-07
762,9.7009857719108212e-08
763,1.2050191993313133e-07
764,1.3080036928928959e-07
765,8.8641632755077749e-08
766,1.1588491829005241e-07
767,1.2808464375764739e-07
768,8.6658137847316718e-08
769,1.157112202722231e-07
770,1.2886894473237875e-07
771,8.8980774552972908e-08
772,1.1815208702965408e-07
773,1.3183823459962306e-07
774,9.3136789311050295e-08
775,1.215064741360967e-07
776,1.3475406150668412e-07
777,9.7315462318314786e-08
778,1.2460741218458768e-07
779,1.3726853425439638e-07
780,1.0016344715240125e-07
781,1.2644272081225299e-07
782,1.3858444495999259e-07
783,1.013512177352116e-07
784,1.2688585654907214e-07
785,1.3855384270390319e-07
786,1.0070739298879833e-07
787,1.258659287967139e-07
788,1.3716572982588669e-07
789,9.8511696283499887e-08
790,1.2373757282887259e-07
791,1.3483519456842861e-07
792,9.4904775614157404e-08
793,1.206215832202156e-07
794,1.3178024833665455e-07
795,9.0248249456129788e-08
796,1.1683718864539978e-07
797,1.2788078251153464e-07
798,8.4859943911780594e-08
799,1.126394910667049e-07
800,1.241778501935997e-07
801,7.896185133685176e-08
802,1.0822091153745594e-07
803,1.2034160116740782e-07
804,7.2771380839566629e-08
805,1.0382300906513555e-07
806,1.165535268191579e-07
807,6.632064770874147e-08
808,9.9500497411563026e-08
809,1.1289660913215673e-07
810,5.9784978389820499e-08
811,9.5383422522567789e-08
812,1.0942561691013077e-07
813,5.325906645098136e-08
814,9.1473699755130517e-08
815,1.0621714760132237e-07
816,4.6742007917557891e-08
817,8.8152909228931177e-08
818,1.0358116859529886e-07
819,4.0920174036231405e-08
820,8.5471409002993454e-08
821,1.0152078525507581e-07
822,3.591992713213354e-08
823,8.3422126408093934e-08
824,9.9881906086273387e-08
825,3.2014223104899968e-08
826,8.2020726874540305e-08
827,9.8779372162594512e-08
828,2.8931977100683028e-08
829,8.0999413015336047e-08
830,9.8157093446458298e-08
831,2.6920829433425272e-08
832,8.0413570824104688e-08
833,9.779231404826143e-08
834,2.5787280180283503e-08
835,8.0118623755941502e-08
836,9.7614017384034321e-08
837,2.5269979429103781e-08
838,7.9998366613737287e-08
839,9.7547263220224908e-08
840,2.50980793771126e-08
841,7.9964163240560463e-08
842,9.753024392722269e-08
843,2.5058483885510627e-08
844,7.9954567125938666e-08
845,9.7522645242918556e-08
846,2.5011728030632416e-08
847,7.9933205432654881e-08
848,9.7501032897338106e-08
849,2.4894528302330041e-08
850,7.9887096949379909e-08
851,9.7457810970536211e-08
852,2.468685567849608e-08
853,7.9813802030389754e-08
854,9.7393568759888689e-08
855,2.44041922765232e-08
856,7.9721163502473297e-08
857,9.7316965085747437e-08
858,2.4077090759406628e-08
859,7.9619260361471082e-08
860,9.7234851098653728e-08
861,2.3739878193644689e-08
862,7.951911458832369e-08
863,9.7156054250464344e-08
864,2.3416214213169233e-08
865,7.9425886545590276e-08
866,9.7085092799367136e-08
867,2.3131821284848906e-08
868,7.9347376857928031e-08
869,9.7026536480630155e-08
870,2.2900874015114089e-08
871,7.9286046371030812e-08
872,9.6982186515039734e-08
873,2.2733157271782399e-08
874,7.924380577241833e-08
875,9.6952931684851902e-08
876,2.262840080848968e-08
877,7.9219853637527196e-08
878,9.6938606028661337e-08
879,2.2587534905185819e-08
880,7.9213766619382832e-08
881,9.6938596709737386e-08
882,2.2607137730725195e-08
883,7.922474563945025e-08
884,9.6951719061115101e-08
885,2.2683789727067415e-08
886,7.9251095108139823e-08
887,9.6976862042211699e-08
888,2.2809014031347535e-08
889,7.9291548860175783e-08
890,9.7012577272378503e-08
891,2.2975295488860301e-08
892,7.9342850579398643e-08
893,9.7056596402005659e-08
894,2.3173010517363921e-08
895,7.9403157405114498e-08
896,9.7106903610775569e-08
897,2.3394432955056826e-08
898,7.9469630956279912e-08
899,9.7161450870371878e-08
900,2.3625243799216633e-08
901,7.9538243887361988e-08
902,9.7217375368776956e-08
903,2.3852526168358369e-08
904,7.9604625670834537e-08
905,9.7270639404771236e-08
906,2.4062955392905418e-08
907,7.966520382599846e-08
908,9.7316857465689498e-08
909,2.4242577223961187e-08
910,7.9716211701738152e-08
911,9.735429081298833e-08
912,2.4380735314482561e-08
913,7.9754472435660205e-08
914,9.7381777077091225e-08
915,2.447668993811056e-08
916,7.9779339607235645e-08
917,9.7397111105429027e-08
918,2.4524576656817978e-08
919,7.9789501341646813e-08
920,9.7400656324986844e-08
921,2.4523104505532597e-08
922,7.9783989249223386e-08
923,9.739229857805316e-08
924,2.4474072930264067e-08
925,7.9764057947307229e-08
926,9.7372425933468159e-08
927,2.4381362878420595e-08
928,7.973220391044461e-08
929,9.7343010939067441e-08
930,2.4254464518193534e-08
931,7.9691030361879486e-08
932,9.7306915118625993e-08
933,2.4102671459918031e-08
934,7.9643075791964637e-08
935,9.7265848641168098e-08
936,2.3932161003637881e-08
937,7.9590742056048135e-08
938,9.722253752932387e-08
939,2.3752212634036816e-08
940,7.9536550151226921e-08
941,9.7178366358156185e-08
942,2.3572922663320319e-08
943,7.9484008362566353e-08
944,9.713543112417657e-08
945,2.3397474763971411e-08
946,7.9433338922393206e-08
947,9.709471669742828e-08
948,2.3232712259526135e-08
949,7.9386349163342471e-08
950,9.7057792864184565e-08
951,2.3082292238089651e-08
952,7.9344161748769569e-08
953,9.7024954435044449e-08
954,2.2950589578974491e-08
955,7.9308156651886768e-08
956,9.6996840907826044e-08
957,2.2840211849884824e-08
958,7.9278318964121454e-08
959,9.6974618481107948e-08
960,2.2750294377633559e-08
961,7.9254674763803979e-08
962,9.6956614930318549e-08
963,2.2679736760387982e-08
964,7.9236045774904227e-08
965,9.6943205441504038e-08
966,2.2627171344108901e-08
967,7.9222758374295273e-08
968,9.6933259450363367e-08
969,2.2588658863950629e-08
970,7.9212685941732043e-08
971,9.6926462281970782e-08
972,2.2562401029221435e-08
973,7.9206480507143754e-08
974,9.6921710454230715e-08
975,2.2545484316118923e-08
976,7.9202216146279651e-08
977,9.6919453520961379e-08
978,2.2535179571389282e-08
979,7.9199875216360052e-08
980,9.6917860627835408e-08
981,2.2530365776622203e-08
982,7.9198704735861122e-08
983,9.6917226514581998e-08
984,2.2527672067605372e-08
985,7.9198288461414135e-08
986,9.6916690242388808e-08
987,2.2525410794814458e-08
988,7.9197557502819602e-08
989,9.6916778002520329e-08
990,2.2523625919528568e-08
991,7.9196718087171337e-08
992,9.6916592541235851e-08
993,2.2522552977744324e-08
994,7.9196405490138305e-08
995,9.691578060153956e-08
996,2.2518874541875383e-08
997,7.9195359198729263e-08
998,9.6914981972115906e-08
999,2.251490667002295e-08
1000,7.9194230773691913e-08
1001,9.6913824958988971e-08
1002,2.250967451511453e-08
1003,7.9192610545421973e-08
1004,9.6912802182012821e-08
1005,2.2504979711870595e-08
1006,7.9191144802889948e-08
1007,9.6911578378543596e-08
1008,2.2499183775824023e-08
1009,7.9189550700317979e-08
1010,9.6910357506209597e-08
1011,2.2493565157067983e-08
1012,7.9188078110800128e-08
1013,9.690902854692885e-08
1014,2.2487857074430664e-08
1015,7.9186402119983389e-08
1016,9.6908024394043318e-08
1017,2.2484343384023994e-08
1018,7.9185414119180166e-08
1019,9.6907009984792786e-08
1020,2.2479615886203648e-08
1021,7.9184009498812682e-08
1022,9.6906362031206703e-08
1023,2.2476990386445736e-08
1024,7.9183495548949146e-08
1025,9.6905830020398327e-08
1026,2.2474231102154649e-08
1027,7.918250552744823e-08
1028,9.6905530637746177e-08
1029,2.2474228403081896e-08
1030,7.9182611999718769e-08
1031,9.6905212884033657e-08
1032,2.2473868409301525e-08
1033,7.9182978716394581e-08
1034,9.6905117034836673e-08
1035,2.2473548817576217e-08
1036,7.9182795749487428e-08
1037,9.6905327151931123e-08
1038,2.2474962987134925e-08
1039,7.9183393593161276e-08
1040,9.690545607778647e-08
1041,2.2475873239831316e-08
1042,7.9183290966989828e-08
1043,9.6905683287266191e-08
1044,2.2478151098702492e-08
1045,7.9184349339102942e-08
1046,9.6906203879251741e-08
1047,2.2478730971833381e-08
1048,7.9184103441716624e-08
1049,9.6906692061315329e-08
1050,2.2480349740414441e-08
1051,7.9184601720650734e-08
1052,9.6906733859609236e-08
1053,2.2482028768525422e-08
1054,7.9185168684711767e-08
1055,9.6906646196907865e-08
1056,2.2482283699825573e-08
1057,7.9185294615609026e-08
1058,9.6906975267361633e-08
1059,2.2481790417239428e-08
1060,7.9184990933226141e-08
1061,9.6906731634515411e-08
1062,2.2481797756004358e-08
1063,7.9184842235770959e-08
1064,9.690675569196871e-08
1065,2.2482247860484289e-08
1066,7.9185141548531442e-08
1067,9.6906439990957767e-08
1068,2.248150447235139e-08
1069,7.9184809080498331e-08
